sysTime,roll,pitch,yaw,ax,ay,az
5:0:1:5:1104254,-34.42,5.34,-145.49,0.03,-0.66,0.87
5:0:1:5:1104558,-33.97,4.07,-141.57,0.02,-0.52,0.79
5:0:1:5:1104654,-34.54,2.84,-141.09,0.03,-0.57,0.82
5:0:1:6:1104750,-35.32,2.03,-140.96,0.05,-0.58,0.85
5:0:1:6:1104846,-35.94,3.19,-142.32,0.09,-0.56,0.79
5:0:1:6:1104942,-36.18,4.63,-144.42,0.06,-0.54,0.79
5:0:1:6:1105037,-35.49,5.51,-147.66,0.02,-0.59,0.77
5:0:1:6:1105661,-29.88,9.46,-157.04,0.17,-0.4,0.85
5:0:1:7:1105757,-29.33,10.34,-157.07,0.15,-0.43,0.91
5:0:1:7:1105853,-28.28,11.63,-156.09,0.21,-0.42,0.84
5:0:1:7:1105949,-28.32,12.1,-155.61,0.18,-0.45,0.9
5:0:1:7:1106045,-28.39,13.56,-155.13,0.21,-0.36,0.79
5:0:1:7:1106157,-28.03,13.23,-154.43,0.18,-0.43,0.87
5:0:1:7:1106253,-27.87,13.4,-154.2,0.2,-0.41,0.85
5:0:1:7:1106556,-26.73,14.64,-151.37,0.2,-0.41,0.85
5:0:1:7:1106653,-27.33,14.75,-150.37,0.21,-0.41,0.82
5:0:1:8:1106749,-27.12,14.41,-148.79,0.22,-0.38,0.87
5:0:1:8:1106844,-26.42,14.04,-147.22,0.23,-0.43,0.84
5:0:1:8:1106940,-26.79,13.83,-145.96,0.25,-0.42,0.86
5:0:1:8:1107036,-27.12,13.73,-144.66,0.24,-0.45,0.81
5:0:1:8:1107148,-28.01,13.26,-143.64,0.24,-0.45,0.81
5:0:1:8:1107659,-27.01,10.06,-138.55,0.16,-0.57,0.95
5:0:1:9:1107755,-27.69,9.27,-135.6,0.08,-0.49,0.93
5:0:1:9:1107852,-29.97,6.22,-132.6,0.05,-0.54,0.98
5:0:1:9:1107947,-31.51,7.8,-130.08,0.03,-0.45,0.67
5:0:1:9:1108059,-31.4,8.43,-127.69,0.07,-0.53,0.65
5:0:1:9:1108155,-31.11,8.03,-124.61,0.11,-0.47,0.72
5:0:1:9:1108267,-29.38,7.14,-123.17,0.19,-0.55,0.94
5:0:1:9:1108539,-25.93,9.59,-119.42,0.1,-0.46,0.82
5:0:1:9:1108635,-25.98,8.17,-116.86,0.17,-0.44,0.72
5:0:1:10:1108747,-27.59,5.5,-113.34,0.13,-0.51,0.94
5:0:1:10:1108859,-29.29,3.62,-109.78,0.18,-0.57,1.0
5:0:1:10:1108955,-31.54,3.3,-107.39,-0.06,-0.68,0.98
5:0:1:10:1109050,-35.32,5.87,-107.36,0.0,-0.45,0.61
5:0:1:10:1109657,-31.13,2.49,-120.72,-0.01,-0.46,0.77
5:0:1:11:1109754,-32.27,1.62,-121.97,0.11,-0.41,0.68
5:0:1:11:1109850,-31.71,-0.04,-122.59,0.11,-0.56,0.77
5:0:1:11:1109946,-32.49,0.21,-121.98,0.1,-0.66,0.84
5:0:1:11:1110058,-33.91,-0.04,-120.31,0.09,-0.63,0.95
5:0:1:11:1110154,-34.83,0.69,-121.11,-0.0,-0.64,0.85
5:0:1:11:1110266,-34.44,2.7,-121.78,-0.01,-0.51,0.69
5:0:1:11:1110537,-31.35,1.71,-130.47,0.15,-0.66,0.78
5:0:1:11:1110649,-31.33,4.79,-133.59,0.14,-0.61,0.78
5:0:1:12:1110745,-30.68,5.05,-136.09,0.0,-0.69,0.9
5:0:1:12:1110860,-31.66,5.82,-135.64,0.01,-0.51,0.85
5:0:1:12:1110953,-31.57,4.5,-132.97,0.08,-0.47,0.77
5:0:1:12:1111049,-31.96,4.03,-130.26,0.11,-0.42,0.73
5:0:1:12:1111656,-34.32,3.08,-121.35,0.13,-0.56,0.72
5:0:1:13:1111752,-34.22,2.48,-124.35,0.18,-0.57,0.78
5:0:1:13:1111849,-32.95,3.74,-127.14,0.16,-0.63,0.83
5:0:1:13:1111944,-30.47,6.01,-129.21,0.16,-0.6,0.88
5:0:1:13:1112055,-28.51,6.86,-130.97,0.13,-0.52,0.9
5:0:1:13:1112152,-27.89,10.37,-133.13,0.09,-0.36,0.73
5:0:1:13:1112264,-27.16,7.66,-134.28,0.07,-0.56,0.88
5:0:1:13:1112536,-29.07,7.71,-129.59,0.21,-0.48,0.88
5:0:1:13:1112647,-30.63,8.38,-128.34,0.16,-0.56,0.86
5:0:1:14:1112743,-32.55,6.73,-127.52,0.05,-0.64,0.9
5:0:1:14:1112855,-35.03,7.78,-127.2,0.06,-0.52,0.67
5:0:1:14:1112967,-35.9,7.83,-126.26,0.11,-0.47,0.71
5:0:1:14:1113048,-35.23,6.36,-126.66,0.13,-0.55,0.74
5:0:1:14:1113654,-30.3,10.26,-134.77,0.16,-0.46,0.84
5:0:1:15:1113751,-30.43,10.74,-135.51,0.27,-0.43,0.76
5:0:1:15:1113847,-30.51,11.12,-135.5,0.28,-0.45,0.87
5:0:1:15:1113959,-30.09,12.6,-135.51,0.27,-0.47,0.92
5:0:1:15:1114070,-33.33,12.33,-138.58,0.16,-0.7,0.94
5:0:1:15:1114166,-35.56,13.75,-141.08,0.09,-0.56,0.72
5:0:1:15:1114247,-34.37,15.96,-141.87,0.08,-0.54,0.58
5:0:1:15:1114550,-32.82,11.58,-145.54,0.27,-0.62,0.8
5:0:1:15:1114647,-31.47,13.21,-147.42,0.21,-0.59,0.84
5:0:1:16:1114742,-29.51,15.02,-148.52,0.02,-0.64,0.97
5:0:1:16:1114854,-28.27,14.88,-148.43,0.21,-0.36,0.84
5:0:1:16:1114950,-27.33,15.99,-148.87,0.09,-0.43,0.9
5:0:1:16:1115062,-27.26,15.01,-148.54,0.19,-0.45,0.72
5:0:1:16:1115653,-33.79,15.66,-134.19,0.13,-0.45,0.69
5:0:1:17:1115749,-33.21,14.07,-132.7,0.26,-0.46,0.74
5:0:1:17:1115846,-31.78,12.81,-133.32,0.28,-0.51,0.71
5:0:1:17:1115941,-30.59,12.61,-135.15,0.24,-0.62,0.81
5:0:1:17:1116037,-29.44,15.01,-135.8,0.22,-0.61,0.75
5:0:1:17:1116149,-28.81,15.07,-133.65,0.19,-0.47,0.95
5:0:1:17:1116245,-29.78,17.11,-131.71,0.14,-0.38,0.67
5:0:1:17:1116548,-31.38,12.33,-118.94,0.21,-0.44,0.85
5:0:1:17:1116644,-32.85,12.0,-114.3,0.23,-0.52,0.86
5:0:1:18:1116741,-34.1,11.37,-109.64,0.16,-0.53,0.93
5:0:1:18:1116836,-36.02,10.26,-108.62,0.12,-0.68,0.69
5:0:1:18:1116964,-37.38,10.4,-106.57,0.09,-0.6,0.62
5:0:1:18:1117060,-37.89,7.84,-105.26,0.2,-0.68,0.75
5:0:1:18:1117652,-33.73,5.96,-107.84,0.1,-0.53,0.87
5:0:1:19:1117763,-32.73,5.11,-106.52,0.18,-0.46,0.77
5:0:1:19:1117860,-32.5,4.59,-106.01,0.14,-0.56,0.9
5:0:1:19:1117955,-32.76,4.31,-104.24,0.15,-0.53,0.86
5:0:1:19:1118051,-32.3,4.96,-104.56,0.11,-0.54,0.71
5:0:1:19:1118147,-32.88,3.85,-105.94,0.12,-0.58,0.72
5:0:1:19:1118243,-33.51,2.8,-106.3,0.17,-0.6,0.86
5:0:1:19:1118547,-32.38,7.66,-111.18,0.18,-0.52,0.79
5:0:1:19:1118643,-32.76,10.05,-112.55,0.21,-0.56,0.81
5:0:1:20:1118754,-33.9,11.93,-113.47,0.29,-0.54,0.79
5:0:1:20:1118851,-34.74,15.22,-114.13,0.28,-0.44,0.69
5:0:1:20:1118947,-35.11,16.39,-115.43,0.32,-0.53,0.73
5:0:1:20:1119043,-35.23,17.22,-116.47,0.35,-0.54,0.69
5:0:1:20:1119149,-34.86,17.58,-117.08,0.37,-0.56,0.74
5:0:1:20:1119661,-35.32,20.54,-120.31,0.38,-0.56,0.73
5:0:1:21:1119756,-35.29,20.6,-120.38,0.38,-0.54,0.74
5:0:1:21:1119852,-35.34,20.99,-120.31,0.35,-0.5,0.71
5:0:1:21:1119948,-34.65,20.64,-119.94,0.35,-0.49,0.74
5:0:1:21:1120045,-33.68,19.66,-120.3,0.36,-0.53,0.76
5:0:1:21:1120155,-34.17,19.05,-121.31,0.35,-0.55,0.72
5:0:1:21:1120236,-34.77,19.26,-121.3,0.32,-0.51,0.75
5:0:1:21:1120556,-34.87,20.03,-120.74,0.36,-0.51,0.73
5:0:1:21:1120668,-35.72,20.48,-121.19,0.34,-0.53,0.77
5:0:1:22:1120747,-35.01,20.72,-121.24,0.37,-0.58,0.78
5:0:1:22:1120860,-36.03,22.4,-121.69,0.38,-0.53,0.71
5:0:1:22:1120939,-39.36,24.19,-123.77,0.4,-0.59,0.68
5:0:1:22:1121051,-43.35,25.36,-125.66,0.37,-0.64,0.7
5:0:1:22:1121659,-46.68,43.76,-126.92,0.68,-0.52,0.44
5:0:1:23:1121755,-46.71,44.07,-126.27,0.66,-0.52,0.49
5:0:1:23:1121851,-46.32,44.36,-125.76,0.69,-0.5,0.5
5:0:1:23:1121947,-44.5,47.07,-126.12,0.74,-0.43,0.43
5:0:1:23:1122043,-47.56,47.37,-127.91,0.72,-0.51,0.41
5:0:1:23:1122138,-50.06,46.95,-128.69,0.69,-0.49,0.41
5:0:1:23:1122266,-49.5,46.15,-127.59,0.68,-0.45,0.41
5:0:1:23:1122570,-49.35,41.16,-125.65,0.64,-0.51,0.48
5:0:1:23:1122650,-49.49,39.67,-126.16,0.58,-0.54,0.46
5:0:1:24:1122746,-49.57,37.8,-127.27,0.59,-0.62,0.48
5:0:1:24:1122842,-50.16,37.49,-128.56,0.58,-0.59,0.41
5:0:1:24:1122953,-46.5,37.42,-126.25,0.55,-0.55,0.56
5:0:1:24:1123050,-40.11,37.05,-122.49,0.64,-0.46,0.64
5:0:1:24:1123641,-41.13,37.68,-124.33,0.59,-0.51,0.54
5:0:1:25:1123753,-41.75,37.87,-125.21,0.6,-0.53,0.56
5:0:1:25:1123849,-42.16,37.89,-125.5,0.59,-0.53,0.57
5:0:1:25:1123945,-42.28,38.28,-125.17,0.63,-0.51,0.58
5:0:1:25:1124041,-42.48,38.77,-125.39,0.62,-0.53,0.57
5:0:1:25:1124137,-43.59,39.37,-126.12,0.61,-0.53,0.53
5:0:1:25:1124264,-44.29,39.6,-126.36,0.61,-0.53,0.55
5:0:1:25:1124552,-44.23,40.55,-126.25,0.63,-0.53,0.52
5:0:1:25:1124648,-43.45,40.63,-126.08,0.63,-0.51,0.54
5:0:1:26:1124760,-44.58,40.89,-127.42,0.65,-0.5,0.48
5:0:1:26:1124856,-44.71,40.81,-127.37,0.64,-0.51,0.52
5:0:1:26:1124952,-44.35,40.68,-127.24,0.63,-0.52,0.54
5:0:1:26:1125048,-44.28,40.71,-127.39,0.63,-0.51,0.52
5:0:1:26:1125655,-48.19,44.09,-132.23,0.68,-0.5,0.45
5:0:1:27:1125752,-47.99,44.06,-132.23,0.68,-0.52,0.46
5:0:1:27:1125848,-47.87,44.2,-132.27,0.7,-0.49,0.48
5:0:1:27:1125944,-47.79,44.52,-132.68,0.69,-0.49,0.48
5:0:1:27:1126039,-47.28,44.44,-133.3,0.7,-0.5,0.47
5:0:1:27:1126151,-47.22,44.28,-134.7,0.7,-0.53,0.49
5:0:1:27:1126263,-48.13,43.88,-137.06,0.66,-0.54,0.45
5:0:1:27:1126551,-50.43,41.35,-143.07,0.64,-0.57,0.47
5:0:1:27:1126647,-51.5,40.49,-146.08,0.58,-0.59,0.44
5:0:1:28:1126744,-51.68,39.19,-149.32,0.57,-0.59,0.44
5:0:1:28:1126839,-50.64,38.37,-152.81,0.59,-0.61,0.48
5:0:1:28:1126966,-45.4,37.27,-153.08,0.57,-0.56,0.64
5:0:1:28:1127063,-42.82,37.85,-155.23,0.59,-0.48,0.52
5:0:1:28:1127654,-38.61,35.62,-157.35,0.6,-0.4,0.69
5:0:1:29:1127750,-38.77,35.14,-157.4,0.59,-0.46,0.67
5:0:1:29:1127846,-40.53,34.41,-158.01,0.59,-0.54,0.71
5:0:1:29:1127942,-43.67,34.33,-159.11,0.53,-0.52,0.55
5:0:1:29:1128054,-46.57,34.43,-161.2,0.52,-0.59,0.48
5:0:1:29:1128150,-48.19,33.53,-162.86,0.49,-0.65,0.53
5:0:1:29:1128278,-49.45,32.97,-166.06,0.48,-0.7,0.45
5:0:1:29:1128550,-52.23,34.31,-170.7,0.51,-0.6,0.44
5:0:1:29:1128645,-52.81,34.43,-170.66,0.57,-0.59,0.42
5:0:1:30:1128757,-50.61,35.34,-168.59,0.64,-0.64,0.56
5:0:1:30:1128853,-50.51,38.48,-169.07,0.6,-0.61,0.49
5:0:1:30:1128949,-51.06,41.3,-169.28,0.57,-0.71,0.43
5:0:1:30:1129045,-47.36,41.04,-163.74,0.53,-0.46,0.63
5:0:1:30:1129653,-47.57,37.79,-136.77,0.65,-0.59,0.52
5:0:1:31:1129749,-49.99,36.35,-135.33,0.59,-0.67,0.52
5:0:1:31:1129861,-51.12,33.25,-132.33,0.38,-0.78,0.66
5:0:1:31:1129973,-51.01,32.42,-129.23,0.35,-0.64,0.45
5:0:1:31:1130053,-52.11,31.02,-127.23,0.4,-0.79,0.47
5:0:1:31:1130148,-51.88,29.66,-122.94,0.52,-0.65,0.6
5:0:1:31:1130244,-52.28,30.26,-122.11,0.45,-0.63,0.44
5:0:1:31:1130548,-49.62,33.18,-122.16,0.51,-0.63,0.48
5:0:1:31:1130644,-47.06,34.23,-121.52,0.53,-0.82,0.66
5:0:1:32:1130755,-44.67,36.81,-118.88,0.52,-0.45,0.54
5:0:1:32:1130852,-43.99,37.53,-117.34,0.52,-0.7,0.68
5:0:1:32:1130948,-41.59,37.95,-111.89,0.55,-0.47,0.51
5:0:1:32:1131060,-41.68,38.26,-107.9,0.64,-0.43,0.54
5:0:1:32:1131168,-40.86,38.2,-103.77,0.67,-0.44,0.57
5:0:1:32:1131647,-48.95,31.8,-99.09,0.46,-0.59,0.53
5:0:1:33:1131744,-48.89,29.86,-99.71,0.45,-0.69,0.44
5:0:1:33:1131855,-49.57,26.58,-99.54,0.53,-0.71,0.55
5:0:1:33:1131951,-49.95,24.75,-100.27,0.48,-0.62,0.52
5:0:1:33:1132047,-49.95,23.19,-102.53,0.4,-0.69,0.48
5:0:1:33:1132143,-48.5,21.91,-104.34,0.47,-0.72,0.5
5:0:1:33:1132239,-47.39,21.99,-106.06,0.49,-0.74,0.56
5:0:1:33:1132558,-41.59,28.05,-106.81,0.47,-0.43,0.63
5:0:1:33:1132655,-39.3,29.16,-109.43,0.45,-0.52,0.68
5:0:1:34:1132750,-36.09,28.07,-109.55,0.44,-0.57,0.77
5:0:1:34:1132846,-34.4,27.92,-109.28,0.46,-0.46,0.54
5:0:1:34:1132943,-34.66,26.27,-108.44,0.52,-0.53,0.74
5:0:1:34:1133038,-34.77,25.51,-106.32,0.55,-0.46,0.74
5:0:1:34:1133134,-35.87,25.9,-105.44,0.54,-0.55,0.7
5:0:1:34:1133662,-46.25,26.98,-107.82,0.36,-0.66,0.47
5:0:1:35:1133758,-46.74,25.28,-109.16,0.39,-0.7,0.61
5:0:1:35:1133853,-46.76,24.83,-111.26,0.43,-0.6,0.51
5:0:1:35:1133949,-45.68,23.69,-113.85,0.42,-0.69,0.55
5:0:1:35:1134045,-45.41,23.07,-116.82,0.45,-0.66,0.59
5:0:1:35:1134158,-45.48,23.76,-120.08,0.45,-0.65,0.6
5:0:1:35:1134237,-44.28,25.1,-122.75,0.47,-0.69,0.66
5:0:1:35:1134541,-41.11,29.61,-128.74,0.36,-0.49,0.68
5:0:1:35:1134653,-38.77,29.26,-130.5,0.4,-0.51,0.68
5:0:1:36:1134749,-36.69,28.9,-131.06,0.42,-0.55,0.73
5:0:1:36:1134861,-35.4,28.11,-130.46,0.43,-0.52,0.65
5:0:1:36:1134957,-35.66,27.97,-129.88,0.48,-0.5,0.69
5:0:1:36:1135053,-36.09,27.53,-128.54,0.48,-0.49,0.73
5:0:1:36:1135163,-35.89,27.24,-126.72,0.47,-0.5,0.71
5:0:1:36:1135659,-42.01,30.17,-121.24,0.42,-0.55,0.6
5:0:1:37:1135756,-42.4,30.29,-123.89,0.35,-0.64,0.58
5:0:1:37:1135851,-43.3,28.84,-125.9,0.39,-0.65,0.55
5:0:1:37:1135947,-43.57,27.03,-127.02,0.47,-0.58,0.65
5:0:1:37:1136059,-43.04,26.65,-128.89,0.43,-0.62,0.58
5:0:1:37:1136139,-42.41,25.96,-130.84,0.41,-0.68,0.6
5:0:1:37:1136251,-43.26,26.25,-133.02,0.45,-0.59,0.59
5:0:1:37:1136539,-39.68,28.33,-135.8,0.35,-0.72,0.81
5:0:1:37:1136635,-40.08,30.42,-135.97,0.36,-0.41,0.57
5:0:1:38:1136746,-40.45,30.59,-136.08,0.38,-0.62,0.79
5:0:1:38:1136842,-41.26,28.48,-133.7,0.37,-0.63,0.71
5:0:1:38:1136955,-42.89,29.76,-132.13,0.45,-0.48,0.52
5:0:1:38:1137050,-42.03,28.43,-128.56,0.43,-0.57,0.74
5:0:1:38:1137162,-40.22,27.36,-124.58,0.42,-0.57,0.65
5:0:1:38:1137673,-44.88,26.68,-112.27,0.35,-0.56,0.61
5:0:1:39:1137754,-45.7,23.65,-112.72,0.25,-0.69,0.6
5:0:1:39:1137866,-45.41,22.2,-112.36,0.21,-0.69,0.46
5:0:1:39:1137962,-45.65,18.07,-110.11,0.27,-0.8,0.64
5:0:1:39:1138057,-45.67,15.57,-105.83,0.33,-0.67,0.71
5:0:1:39:1138154,-44.97,15.42,-103.64,0.22,-0.68,0.52
5:0:1:39:1138265,-45.17,13.57,-101.74,0.25,-0.72,0.61
5:0:1:39:1138553,-40.81,16.49,-93.34,0.31,-0.71,0.85
5:0:1:39:1138649,-38.68,19.43,-90.86,0.24,-0.57,0.65
5:0:1:40:1138761,-37.26,20.35,-87.94,0.3,-0.53,0.76
5:0:1:40:1138857,-35.19,20.5,-84.41,0.34,-0.45,0.8
5:0:1:40:1138953,-33.39,20.97,-81.21,0.37,-0.37,0.75
5:0:1:40:1139049,-32.36,19.53,-78.69,0.37,-0.42,0.85
5:0:1:40:1139151,-32.15,18.46,-77.2,0.39,-0.43,0.73
5:0:1:40:1139662,-44.08,6.92,-75.74,0.02,-0.66,0.61
5:0:1:41:1139742,-43.81,3.19,-72.37,0.11,-0.67,0.58
5:0:1:41:1139854,-44.19,-0.98,-71.26,0.21,-0.77,0.77
5:0:1:41:1139966,-45.15,-0.86,-70.11,0.1,-0.74,0.63
5:0:1:41:1140062,-46.12,0.03,-67.83,-0.02,-0.73,0.62
5:0:1:41:1140158,-47.82,-0.66,-64.78,0.08,-0.68,0.63
5:0:1:41:1140255,-47.62,0.08,-61.92,0.17,-0.66,0.68
5:0:1:41:1140542,-42.81,8.58,-58.21,0.24,-0.65,0.75
5:0:1:41:1140638,-41.32,12.29,-57.78,0.23,-0.53,0.74
5:0:1:42:1140749,-38.68,13.74,-57.53,0.21,-0.58,0.75
5:0:1:42:1140861,-36.49,15.31,-56.43,0.32,-0.48,0.74
5:0:1:42:1140957,-35.72,16.23,-55.34,0.35,-0.48,0.79
5:0:1:42:1141054,-35.33,16.23,-52.2,0.37,-0.39,0.86
5:0:1:42:1141163,-35.63,16.13,-49.79,0.37,-0.33,0.75
5:0:1:42:1141659,-45.37,4.37,-43.73,0.2,-0.57,0.78
5:0:1:43:1141755,-47.3,3.99,-42.15,0.12,-0.62,0.79
5:0:1:43:1141850,-49.24,4.51,-40.48,0.17,-0.54,0.6
5:0:1:43:1141962,-50.53,3.8,-38.54,0.19,-0.56,0.58
5:0:1:43:1142058,-51.22,1.28,-36.29,0.29,-0.63,0.67
5:0:1:43:1142154,-49.86,2.12,-35.15,0.33,-0.61,0.69
5:0:1:43:1142250,-48.64,3.17,-36.2,0.33,-0.64,0.77
5:0:1:43:1142554,-48.17,1.64,-36.66,0.3,-0.45,0.8
5:0:1:43:1142650,-46.92,1.76,-37.03,0.36,-0.47,0.89
5:0:1:44:1142746,-45.55,0.93,-37.04,0.38,-0.37,0.73
5:0:1:44:1142842,-44.91,-1.3,-38.87,0.4,-0.4,0.79
5:0:1:44:1142938,-42.38,-0.98,-41.57,0.37,-0.47,0.84
5:0:1:44:1143049,-41.56,-1.36,-44.86,0.35,-0.54,0.82
5:0:1:44:1143172,-43.15,-3.93,-46.79,0.35,-0.54,0.85
5:0:1:44:1143652,-46.37,-7.42,-61.55,0.29,-0.66,0.68
5:0:1:45:1143763,-45.63,-4.85,-63.86,0.29,-0.68,0.64
5:0:1:45:1143861,-45.15,-1.7,-66.93,0.31,-0.63,0.66
5:0:1:45:1143956,-43.5,2.8,-70.65,0.33,-0.67,0.73
5:0:1:45:1144052,-41.62,8.49,-75.44,0.33,-0.72,0.73
5:0:1:45:1144148,-40.15,11.58,-78.1,0.33,-0.56,0.65
5:0:1:45:1144260,-39.85,13.11,-79.29,0.32,-0.48,0.68
5:0:1:45:1144547,-35.24,12.46,-76.3,0.47,-0.43,0.63
5:0:1:45:1144643,-34.35,11.74,-75.63,0.52,-0.44,0.71
5:0:1:46:1144755,-34.73,11.07,-76.17,0.44,-0.53,0.8
5:0:1:46:1144867,-36.49,10.86,-77.25,0.38,-0.63,0.74
5:0:1:46:1144962,-38.82,9.95,-76.16,0.46,-0.61,0.75
5:0:1:46:1145059,-41.78,9.67,-72.6,0.42,-0.53,0.84
5:0:1:46:1145164,-44.17,8.91,-73.26,0.28,-0.5,0.69
5:0:1:46:1145643,-42.91,10.84,-76.98,0.42,-0.67,0.66
5:0:1:47:1145755,-41.1,12.04,-78.03,0.4,-0.71,0.73
5:0:1:47:1145867,-40.75,13.2,-77.87,0.4,-0.47,0.58
5:0:1:47:1145963,-41.29,11.18,-75.78,0.43,-0.39,0.72
5:0:1:47:1146059,-39.73,10.71,-73.91,0.48,-0.39,0.76
5:0:1:47:1146155,-37.52,10.28,-71.73,0.47,-0.4,0.75
5:0:1:47:1146266,-36.63,7.0,-69.52,0.46,-0.4,0.67
5:0:1:47:1146571,-38.1,3.09,-62.89,0.39,-0.55,0.7
5:0:1:47:1146651,-42.21,3.04,-59.98,0.39,-0.59,0.74
5:0:1:48:1146747,-46.99,0.3,-55.51,0.32,-0.65,0.86
5:0:1:48:1146843,-51.2,-4.83,-51.07,0.28,-0.5,0.71
5:0:1:48:1146939,-55.93,-7.01,-50.17,0.24,-0.6,0.59
5:0:1:48:1147050,-59.62,-6.73,-49.96,0.35,-0.75,0.58
5:0:1:48:1147178,-65.74,-4.49,-52.62,0.36,-0.74,0.53
5:0:1:49:1147754,-67.77,1.01,-27.58,0.42,-0.58,0.61
5:0:1:49:1147850,-72.73,0.12,-17.94,0.51,-0.53,0.65
5:0:1:49:1147946,-75.61,1.58,-7.79,0.56,-0.52,0.78
5:0:1:49:1148057,-78.85,3.35,-1.9,0.52,-0.52,0.63
5:0:1:49:1148154,-78.89,4.75,4.0,0.45,-0.58,0.62
5:0:1:49:1148250,-77.96,4.2,10.43,0.41,-0.59,0.57
5:0:1:49:1148346,-79.96,0.62,15.05,0.37,-0.85,0.5
5:0:1:49:1148553,-83.95,0.1,24.68,0.31,-0.78,0.48
5:0:1:49:1148649,-84.86,2.27,29.53,0.33,-0.72,0.53
5:0:1:50:1148745,-85.98,4.1,34.36,0.37,-0.7,0.58
5:0:1:50:1148841,-84.96,5.89,36.98,0.37,-0.72,0.49
5:0:1:50:1148937,-85.64,6.35,39.05,0.37,-0.76,0.52
5:0:1:50:1149049,-83.37,8.8,40.53,0.42,-0.71,0.51
5:0:1:50:1149145,-81.42,11.03,41.49,0.47,-0.66,0.54
5:0:1:51:1149753,-74.07,15.84,44.38,0.56,-0.49,0.63
5:0:1:51:1149848,-72.25,16.69,45.35,0.56,-0.49,0.61
5:0:1:51:1149944,-71.23,17.2,46.39,0.57,-0.52,0.65
5:0:1:51:1150055,-70.48,17.84,47.71,0.55,-0.52,0.64
5:0:1:51:1150136,-71.08,18.14,48.81,0.54,-0.5,0.63
5:0:1:51:1150248,-72.03,17.6,50.22,0.54,-0.55,0.68
5:0:1:51:1150360,-71.45,17.26,51.75,0.53,-0.54,0.65
5:0:1:51:1150552,-73.4,16.81,51.9,0.55,-0.49,0.63
5:0:1:51:1150663,-72.35,16.85,51.6,0.51,-0.53,0.64
5:0:1:52:1150760,-70.51,16.14,50.64,0.51,-0.57,0.64
5:0:1:52:1150856,-70.51,15.49,48.13,0.49,-0.59,0.58
5:0:1:52:1150952,-72.74,13.49,45.84,0.49,-0.58,0.56
5:0:1:52:1151048,-73.57,12.52,44.9,0.5,-0.59,0.6
5:0:1:52:1151159,-73.65,11.76,44.11,0.48,-0.62,0.59
5:0:1:53:1151751,-77.23,8.09,38.88,0.44,-0.65,0.53
5:0:1:53:1151847,-79.43,5.2,37.78,0.45,-0.66,0.54
5:0:1:53:1151943,-77.68,4.24,37.12,0.41,-0.69,0.57
5:0:1:53:1152039,-75.96,3.42,35.57,0.38,-0.74,0.56
5:0:1:53:1152166,-75.06,2.31,33.8,0.39,-0.73,0.52
5:0:1:53:1152262,-75.06,1.82,32.05,0.39,-0.72,0.53
5:0:1:53:1152358,-73.62,2.1,31.1,0.37,-0.7,0.59
5:0:1:53:1152566,-73.24,1.79,27.57,0.39,-0.73,0.58
5:0:1:53:1152661,-72.05,4.27,27.14,0.4,-0.66,0.6
5:0:1:54:1152758,-74.47,3.62,26.14,0.43,-0.62,0.54
5:0:1:54:1152854,-76.6,1.87,26.49,0.45,-0.6,0.66
5:0:1:54:1152951,-76.84,1.73,26.91,0.48,-0.49,0.62
5:0:1:54:1153046,-77.19,1.65,27.96,0.57,-0.43,0.71
5:0:1:54:1153142,-77.1,-0.44,27.66,0.56,-0.41,0.76
5:0:1:55:1153750,-69.44,-8.22,-2.62,0.3,-0.77,0.43
5:0:1:55:1153861,-68.14,-12.65,-12.44,0.18,-0.88,0.47
5:0:1:55:1153973,-68.55,-14.93,-20.4,0.22,-0.74,0.38
5:0:1:55:1154069,-66.44,-19.37,-25.72,0.28,-0.78,0.44
5:0:1:55:1154165,-61.85,-17.3,-32.04,0.4,-0.76,0.44
5:0:1:55:1154261,-57.83,-14.63,-39.49,0.39,-0.77,0.52
5:0:1:55:1154357,-53.83,-11.08,-47.51,0.34,-0.77,0.51
5:0:1:55:1154565,-48.34,-2.53,-59.72,0.46,-0.77,0.55
5:0:1:55:1154661,-46.35,-0.48,-63.92,0.41,-0.87,0.64
5:0:1:56:1154757,-44.66,-1.25,-66.21,0.39,-0.53,0.61
5:0:1:56:1154853,-44.5,-2.06,-71.87,0.36,-0.64,0.6
5:0:1:56:1154949,-44.72,-5.53,-74.65,0.3,-0.7,0.57
5:0:1:56:1155044,-47.02,-8.16,-74.74,0.41,-0.59,0.51
5:0:1:56:1155156,-49.67,-8.86,-73.43,0.49,-0.67,0.62
5:0:1:57:1155764,-64.21,-16.9,-61.82,0.26,-0.82,0.54
5:0:1:57:1155860,-64.99,-13.42,-59.34,0.25,-0.85,0.5
5:0:1:57:1155956,-65.83,-9.4,-55.81,0.24,-0.81,0.58
5:0:1:57:1156068,-66.21,-5.65,-53.25,0.26,-0.78,0.52
5:0:1:57:1156163,-66.98,-1.95,-50.65,0.31,-0.73,0.55
5:0:1:57:1156259,-68.31,-0.25,-48.67,0.37,-0.79,0.59
5:0:1:57:1156355,-69.49,1.14,-48.03,0.38,-0.68,0.5
5:0:1:57:1156548,-65.63,4.14,-44.56,0.45,-0.66,0.62
5:0:1:57:1156644,-62.04,7.84,-41.03,0.47,-0.56,0.66
5:0:1:58:1156739,-63.57,7.44,-38.67,0.48,-0.52,0.6
5:0:1:58:1156851,-66.58,5.73,-37.02,0.47,-0.58,0.61
